timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692440415783,8.85,0.055050004,-0.57900006,12.4459505,-0.4464625,-0.3202375,0.3025
1692440415814,8.881,-0.36495003,-0.55305004,11.158051,-0.434225,-0.2721125,0.402875
1692440415847,8.914,-0.48195,0.42105,8.736,-0.432025,-0.0449625,0.6485875
1692440415880,8.947,1.6849501,0.55695003,6.42105,-0.38225,0.1480875,0.59125
1692440415912,8.979,2.325,0.052050002,6.4020004,-0.3029125,0.17545,0.3722125
1692440415938,9.005,0.31395,-0.17895001,6.0529504,-0.1282875,-0.0477125,-0.115775
1692440415970,9.037,-0.41805002,0.354,5.66295,-0.0994125,-0.239525,-0.21835
1692440416002,9.069,0.27105,0.77205,5.11905,-0.12705,-0.319,-0.2660625
1692440416033,9.1,0.56505,0.91395,4.61205,-0.1247125,-0.192775,-0.3883
1692440416062,9.129,0.42405003,0.32505003,3.9490502,0.0004125,-0.0369875,-0.906125
